epoch,filter_index,l2,delta_l2
16,55,0.667589,0.010756
16,56,0.698307,0.007121
16,57,0.675406,0.013315
16,58,0.721611,0.012898
16,59,0.707965,0.008945
16,60,0.755228,0.014269
16,61,0.719339,0.012262
16,62,0.626577,0.014175
16,63,0.668790,0.009385
17,0,0.703966,0.006552
17,1,0.742198,0.014651
17,2,0.731427,0.015490
17,3,0.670099,0.006275
17,4,0.628274,0.014642
17,5,0.673524,0.015103
17,6,0.652529,0.010844
17,7,0.722942,0.014416
17,8,0.701854,0.014470
17,9,0.633079,0.013749
17,10,0.753560,0.012653
17,11,0.712022,0.008103
17,12,0.698874,0.008559
17,13,0.701971,0.014172
17,14,0.675205,0.011982
17,15,0.709817,0.010404
17,16,0.724617,0.009799
17,17,0.661917,0.013686
17,18,0.752557,0.014468
17,19,0.658015,0.006963
17,20,0.657018,0.014121
17,21,0.648561,0.005887
17,22,0.748061,0.011228
17,23,0.679077,0.010998
17,24,0.682204,0.007503
17,25,0.745347,0.015677
17,26,0.690315,0.012094
17,27,0.620552,0.015227
17,28,0.686548,0.010385
17,29,0.672143,0.013446
17,30,0.738760,0.007786
17,31,0.729762,0.014505
17,32,0.711095,0.011788
17,33,0.694816,0.014597
17,34,0.653996,0.015086
17,35,0.738708,0.012933
17,36,0.686629,0.015054
17,37,0.730414,0.014226
17,38,0.735547,0.014389
17,39,0.800306,0.014863
17,40,0.651028,0.013209
17,41,0.702136,0.013797
17,42,0.638348,0.008326
17,43,0.680429,0.014020
17,44,0.683042,0.014777
17,45,0.680399,0.013582
17,46,0.706683,0.009409
17,47,0.668792,0.008062
17,48,0.684139,0.013882
17,49,0.790789,0.015969
17,50,0.754355,0.007632
17,51,0.734747,0.013419
17,52,0.706346,0.013105
17,53,0.717023,0.016052
17,54,0.722303,0.010885
17,55,0.667103,0.011088
17,56,0.699978,0.008403
17,57,0.675555,0.013534
17,58,0.722122,0.013283
17,59,0.709059,0.008828
17,60,0.754851,0.014680
17,61,0.717003,0.012522
17,62,0.626818,0.014669
17,63,0.669528,0.009988
18,0,0.704778,0.005751
18,1,0.743645,0.014658
18,2,0.732744,0.015776
18,3,0.671819,0.007675
18,4,0.631077,0.015699
18,5,0.675179,0.015409
18,6,0.651918,0.010321
18,7,0.723138,0.014781
18,8,0.702602,0.014749
18,9,0.633698,0.013966
18,10,0.750359,0.012563
18,11,0.714107,0.008570
18,12,0.698458,0.007208
18,13,0.702164,0.014548
18,14,0.677146,0.012180
18,15,0.708075,0.010193
18,16,0.726273,0.010620
18,17,0.662259,0.014241
18,18,0.755069,0.014755
18,19,0.659027,0.008872
18,20,0.659887,0.014375
18,21,0.648907,0.005950
18,22,0.749710,0.011669
18,23,0.678280,0.010399
18,24,0.682370,0.007392
18,25,0.745747,0.015979
18,26,0.691741,0.012960
18,27,0.622271,0.015495
18,28,0.689015,0.010712
18,29,0.670548,0.013977
18,30,0.739029,0.007252
18,31,0.725613,0.014714
18,32,0.712703,0.012012
18,33,0.696320,0.015163
18,34,0.654786,0.015662
18,35,0.741786,0.013587
18,36,0.687004,0.015665
18,37,0.731674,0.014452
18,38,0.736035,0.014854
18,39,0.801134,0.015064
18,40,0.654695,0.014474
18,41,0.702375,0.014161
18,42,0.640928,0.010166
18,43,0.678811,0.014151
18,44,0.682363,0.015121
18,45,0.680738,0.013791
18,46,0.707741,0.009415
18,47,0.669510,0.009092
18,48,0.688960,0.014294
18,49,0.795314,0.016443
18,50,0.753553,0.007085
18,51,0.735591,0.013686
18,52,0.705668,0.013432
18,53,0.723230,0.016846
18,54,0.722119,0.011062
18,55,0.666731,0.011206
18,56,0.702048,0.009793
18,57,0.675898,0.013553
18,58,0.722712,0.013412
18,59,0.709987,0.009147
18,60,0.754450,0.014890
18,61,0.714780,0.012587
18,62,0.627508,0.015119
18,63,0.670349,0.010549
19,0,0.705896,0.005783
19,1,0.745130,0.014598
19,2,0.734147,0.015876
19,3,0.673993,0.009137
19,4,0.634273,0.016322
19,5,0.676975,0.015356
19,6,0.651472,0.009481
19,7,0.723491,0.014936
19,8,0.703410,0.014612
19,9,0.634084,0.013993
19,10,0.747469,0.012216
19,11,0.716459,0.009150
19,12,0.698568,0.005898
19,13,0.702368,0.014669
19,14,0.678958,0.012179
19,15,0.706662,0.009391
19,16,0.727995,0.010948
19,17,0.662689,0.014281
19,18,0.757547,0.014792
19,19,0.660167,0.010558
19,20,0.662921,0.014452
19,21,0.649403,0.006338
19,22,0.751658,0.012085
19,23,0.677382,0.009695
19,24,0.682705,0.007355
19,25,0.746294,0.015871
19,26,0.693130,0.013652
19,27,0.624074,0.015376
19,28,0.691712,0.010954
19,29,0.669104,0.014179
19,30,0.739824,0.006633
19,31,0.721646,0.014381
19,32,0.714441,0.011725
19,33,0.698110,0.015472
19,34,0.655823,0.015698
19,35,0.745003,0.014044
19,36,0.687666,0.015850
19,37,0.733122,0.014459
19,38,0.736474,0.014999
19,39,0.801807,0.014867
19,40,0.659015,0.015172
19,41,0.702838,0.014516
19,42,0.644041,0.011897
19,43,0.677429,0.013832
19,44,0.681867,0.015211
19,45,0.681171,0.013669
19,46,0.709337,0.009700
19,47,0.671092,0.009862
19,48,0.694226,0.014731
19,49,0.800028,0.016456
19,50,0.752867,0.006259
19,51,0.736472,0.013738
19,52,0.705117,0.013459
19,53,0.730068,0.017104
19,54,0.722095,0.011163
19,55,0.666307,0.011169
19,56,0.704490,0.011041
19,57,0.676524,0.013418
19,58,0.723386,0.013457
19,59,0.710791,0.009508
19,60,0.754186,0.014826
19,61,0.712744,0.012422
19,62,0.628468,0.015311
19,63,0.671611,0.010977
20,0,0.707118,0.006632
20,1,0.746647,0.014632
20,2,0.735636,0.015807
20,3,0.676617,0.010759
20,4,0.637872,0.017095
20,5,0.678847,0.015576
20,6,0.651345,0.008495
20,7,0.724244,0.015151
20,8,0.704328,0.014612
20,9,0.634626,0.014289
20,10,0.744794,0.012109
20,11,0.719231,0.010040
20,12,0.699117,0.005176
20,13,0.702786,0.015080
20,14,0.680811,0.011994
20,15,0.705380,0.008875
20,16,0.729869,0.011778
20,17,0.663405,0.014352
20,18,0.760117,0.015141
20,19,0.661458,0.012228
20,20,0.666303,0.014756
20,21,0.650249,0.007257
20,22,0.753911,0.012131
20,23,0.676454,0.009000
20,24,0.682975,0.007614
20,25,0.746962,0.016055
20,26,0.694629,0.014423
20,27,0.625943,0.015455
20,28,0.694583,0.011489
20,29,0.667737,0.014435
20,30,0.740778,0.006820
20,31,0.717596,0.014560
20,32,0.716254,0.011565
20,33,0.700056,0.015743
20,34,0.657092,0.015541
20,35,0.748482,0.014689
20,36,0.688501,0.016035
20,37,0.734618,0.014712
20,38,0.736885,0.015259
20,39,0.802386,0.014750
20,40,0.663866,0.015990
20,41,0.703647,0.014823
20,42,0.647684,0.013631
20,43,0.676168,0.013965
20,44,0.681699,0.015405
20,45,0.681649,0.013853
20,46,0.711314,0.010225
20,47,0.673365,0.010695
20,48,0.699777,0.015372
20,49,0.805129,0.016644
20,50,0.752325,0.006003
20,51,0.737403,0.014041
20,52,0.704695,0.013524
20,53,0.737444,0.017407
20,54,0.722180,0.010847
20,55,0.665787,0.011354
20,56,0.707261,0.012290
20,57,0.677295,0.013270
20,58,0.724278,0.013642
20,59,0.711227,0.009984
20,60,0.754156,0.014821
20,61,0.711019,0.012597
20,62,0.630134,0.015666
20,63,0.673569,0.011644
21,0,0.708669,0.007516
21,1,0.747913,0.014451
21,2,0.737188,0.015507
21,3,0.679569,0.011639
21,4,0.641884,0.017243
21,5,0.680870,0.015432
21,6,0.651387,0.007668
21,7,0.725184,0.014885
21,8,0.705344,0.014489
21,9,0.635273,0.013894
21,10,0.742437,0.011420
21,11,0.722518,0.010752
21,12,0.700212,0.005083
21,13,0.703371,0.014958
21,14,0.682529,0.011885
21,15,0.704287,0.008288
21,16,0.732414,0.011967
21,17,0.664175,0.014176
21,18,0.762967,0.015298
21,19,0.662994,0.013261
21,20,0.669919,0.014921
21,21,0.651439,0.008049
21,22,0.756326,0.012113
21,23,0.675633,0.008084
21,24,0.683499,0.007604
21,25,0.747686,0.015724
21,26,0.696214,0.014885
21,27,0.627775,0.015141
21,28,0.697645,0.011649
21,29,0.666521,0.014061
21,30,0.741970,0.007561
21,31,0.713858,0.014063
21,32,0.718020,0.011471
21,33,0.702210,0.015668
21,34,0.658432,0.015335
21,35,0.752066,0.015061
21,36,0.689349,0.015671
21,37,0.736056,0.014630
21,38,0.737109,0.015104
21,39,0.802725,0.014479
21,40,0.669039,0.016267
21,41,0.704736,0.014576
21,42,0.651692,0.014885
21,43,0.675238,0.013465
21,44,0.681829,0.015035
21,45,0.682278,0.013569
21,46,0.713836,0.010466
21,47,0.676507,0.011096
21,48,0.705598,0.015505
21,49,0.810473,0.016218
21,50,0.751859,0.005599
21,51,0.738393,0.013848
21,52,0.704429,0.013240
21,53,0.745003,0.017625
21,54,0.722357,0.010208
21,55,0.665336,0.011175
21,56,0.710261,0.013234
21,57,0.678156,0.012726
21,58,0.725199,0.013173
21,59,0.711480,0.010406
21,60,0.754329,0.014512
21,61,0.709500,0.012395
21,62,0.632182,0.015688
21,63,0.676049,0.012091
22,0,0.710248,0.007773
22,1,0.749111,0.013691
22,2,0.738649,0.014690
22,3,0.682980,0.011867
22,4,0.646191,0.016928
22,5,0.682954,0.015029
22,6,0.651418,0.006901
22,7,0.726223,0.014405
22,8,0.706312,0.013948
22,9,0.635935,0.012812
22,10,0.740354,0.010675
22,11,0.725676,0.010796
22,12,0.701562,0.005305
22,13,0.704052,0.014288
22,14,0.684323,0.011542
22,15,0.703317,0.007779
22,16,0.735369,0.011502
22,17,0.664712,0.013513
22,18,0.765915,0.014754
22,19,0.664701,0.013455
22,20,0.673454,0.014279
22,21,0.652743,0.008405
22,22,0.758916,0.011795
22,23,0.674835,0.007091
22,24,0.684164,0.007428
22,25,0.748416,0.014854
22,26,0.698183,0.015068
22,27,0.629553,0.014296
22,28,0.700621,0.011206
22,29,0.665462,0.013560
22,30,0.743334,0.008296
22,31,0.710501,0.013138
22,32,0.719729,0.010916
22,33,0.704491,0.015228
22,34,0.659827,0.014514
22,35,0.755347,0.014195
22,36,0.690048,0.014688
22,37,0.737172,0.013938
22,38,0.737025,0.014338
22,39,0.802852,0.013805
22,40,0.673846,0.015731
22,41,0.705815,0.013545
22,42,0.655918,0.015088
22,43,0.674618,0.012588
22,44,0.682201,0.014295
22,45,0.683153,0.012749
22,46,0.716622,0.010116
22,47,0.679744,0.010822
22,48,0.711266,0.014826
22,49,0.815746,0.015427
22,50,0.751385,0.005278
22,51,0.739357,0.013093
22,52,0.704389,0.012748
22,53,0.752084,0.016754
22,54,0.722649,0.009720
22,55,0.665014,0.010955
22,56,0.713043,0.013080
22,57,0.678897,0.011663
22,58,0.725936,0.012503
22,59,0.711753,0.010767
22,60,0.754696,0.013912
22,61,0.708137,0.011603
22,62,0.634316,0.015175
22,63,0.678490,0.011852
23,0,0.711883,0.008255
23,1,0.750482,0.013491
23,2,0.739901,0.013909
23,3,0.686673,0.012257
23,4,0.650923,0.016706
23,5,0.684842,0.014450
23,6,0.651589,0.006177
23,7,0.727173,0.014064
23,8,0.706978,0.013180
23,9,0.636612,0.012185
23,10,0.738373,0.010324
23,11,0.728658,0.010853
23,12,0.703192,0.006004
23,13,0.704624,0.013986
23,14,0.686019,0.011074
23,15,0.702401,0.007736
23,16,0.738143,0.011299
23,17,0.664778,0.013045
23,18,0.768979,0.014346
23,19,0.666449,0.013716
23,20,0.676749,0.013797
23,21,0.654172,0.008988
23,22,0.761613,0.011340
23,23,0.674004,0.006370
23,24,0.684769,0.007605
23,25,0.749182,0.014244
23,26,0.700558,0.015075
23,27,0.631159,0.013543
23,28,0.703375,0.011001
23,29,0.664536,0.013273
23,30,0.744731,0.009189
23,31,0.707382,0.012611
23,32,0.721355,0.010691
23,33,0.707121,0.015497
23,34,0.661053,0.013584
23,35,0.758551,0.013378
23,36,0.690605,0.013874
23,37,0.738256,0.013180
23,38,0.736465,0.013583
23,39,0.802634,0.013334
23,40,0.678346,0.015470
23,41,0.706758,0.012975
23,42,0.660154,0.015279
23,43,0.674136,0.012133
23,44,0.682654,0.013650
23,45,0.684251,0.012472
23,46,0.719549,0.009933
23,47,0.682846,0.010622
23,48,0.716624,0.014162
23,49,0.820563,0.014680
23,50,0.751012,0.005229
23,51,0.740218,0.012580
23,52,0.704385,0.012273
23,53,0.758481,0.016079
23,54,0.723109,0.009596
23,55,0.664674,0.011068
23,56,0.715589,0.012943
23,57,0.679351,0.010945
23,58,0.726442,0.012256
23,59,0.712192,0.011681
23,60,0.755232,0.013644
23,61,0.706948,0.011580
23,62,0.636552,0.014719
23,63,0.680783,0.011609
24,0,0.713680,0.008767
24,1,0.751921,0.013056
24,2,0.740950,0.013374
24,3,0.690267,0.012425
24,4,0.655956,0.016277
24,5,0.686875,0.013905
24,6,0.652168,0.005650
24,7,0.728162,0.013862
24,8,0.707690,0.012891
24,9,0.637226,0.011955
24,10,0.736433,0.010122
24,11,0.731527,0.010953
24,12,0.705177,0.007005
24,13,0.705196,0.013535
24,14,0.687712,0.010761
24,15,0.701491,0.007649
24,16,0.741003,0.011478
24,17,0.664742,0.012831
24,18,0.772070,0.013791
24,19,0.668446,0.013640
24,20,0.679819,0.013557
24,21,0.656015,0.009499
24,22,0.764480,0.011134
24,23,0.673186,0.005601
24,24,0.685357,0.007743
24,25,0.749918,0.013794
24,26,0.703210,0.014448
24,27,0.632337,0.013287
24,28,0.706015,0.011286
24,29,0.663831,0.012793
24,30,0.745928,0.009655
24,31,0.704567,0.011931
24,32,0.722876,0.010398
24,33,0.709816,0.015353
24,34,0.662264,0.013121
24,35,0.761883,0.013139
24,36,0.690972,0.013228
24,37,0.739336,0.012825
24,38,0.735776,0.013184
24,39,0.802141,0.012993
24,40,0.682723,0.015252
24,41,0.707652,0.012793
24,42,0.664490,0.015694
24,43,0.673713,0.011411
24,44,0.683194,0.013067
24,45,0.685182,0.012175
24,46,0.722525,0.009909
24,47,0.686137,0.011226
24,48,0.721755,0.013644
24,49,0.825207,0.014013
24,50,0.750714,0.005539
24,51,0.741018,0.012089
24,52,0.704448,0.011730
24,53,0.764677,0.015675
24,54,0.723521,0.009524
24,55,0.664364,0.010896
24,56,0.717965,0.012858
24,57,0.679562,0.010353
24,58,0.726805,0.011825
24,59,0.712803,0.011892
24,60,0.755946,0.012997
24,61,0.705948,0.011468
24,62,0.639245,0.014288
24,63,0.682993,0.011489
25,0,0.715553,0.008979
25,1,0.753310,0.012720
25,2,0.741839,0.013051
25,3,0.693924,0.012415
25,4,0.661117,0.016025
25,5,0.689182,0.013572
25,6,0.652955,0.005613
25,7,0.729413,0.013642
25,8,0.708555,0.012791
25,9,0.637943,0.012077
25,10,0.734598,0.009915
25,11,0.733985,0.011084
25,12,0.707624,0.007835
25,13,0.705913,0.012938
25,14,0.689378,0.010553
25,15,0.700503,0.007516
25,16,0.743694,0.011086
25,17,0.664834,0.012655
25,18,0.774948,0.013248
25,19,0.670949,0.013741
25,20,0.682873,0.013357
25,21,0.658067,0.010290
25,22,0.767346,0.010917
25,23,0.672510,0.004675
25,24,0.686039,0.007794
25,25,0.750531,0.013421
25,26,0.705972,0.013809
25,27,0.633272,0.013078
25,28,0.708503,0.011342
25,29,0.663299,0.012242
25,30,0.747279,0.010086
25,31,0.701998,0.011272
25,32,0.724148,0.010114
25,33,0.712768,0.015016
25,34,0.663414,0.012714
25,35,0.764827,0.012443
25,36,0.691047,0.012645
25,37,0.740146,0.012367
25,38,0.735244,0.012956
25,39,0.801527,0.012556
25,40,0.687010,0.014931
25,41,0.708833,0.012563
25,42,0.669279,0.016120
25,43,0.673340,0.010835
25,44,0.683586,0.012467
25,45,0.685970,0.011608
25,46,0.725255,0.009542
25,47,0.689372,0.011300
25,48,0.726463,0.013453
25,49,0.829903,0.013371
25,50,0.750392,0.005587
25,51,0.741935,0.011766
25,52,0.704634,0.011545
25,53,0.770322,0.014689
25,54,0.723985,0.009566
25,55,0.664180,0.010804
25,56,0.720213,0.012546
25,57,0.679594,0.009694
25,58,0.727101,0.011392
25,59,0.713701,0.012323
25,60,0.756968,0.012330
25,61,0.705133,0.011182
25,62,0.642046,0.013935
25,63,0.685265,0.011527
26,0,0.717318,0.009065
26,1,0.754776,0.012475
26,2,0.742469,0.012364
26,3,0.698002,0.012363
26,4,0.666084,0.015428
26,5,0.691400,0.013179
26,6,0.653923,0.005801
26,7,0.730770,0.013133
26,8,0.709579,0.012231
26,9,0.638676,0.012165
26,10,0.733008,0.009430
26,11,0.736554,0.011299
26,12,0.710309,0.008652
26,13,0.706780,0.012520
26,14,0.690859,0.010528
26,15,0.699377,0.007276
26,16,0.745758,0.010866
26,17,0.664461,0.012166
26,18,0.777790,0.012958
26,19,0.673726,0.013919
26,20,0.685903,0.013091
26,21,0.660138,0.010829
26,22,0.770284,0.010837
26,23,0.671865,0.004129
26,24,0.686914,0.007851
26,25,0.750882,0.012939
26,26,0.709016,0.013609
26,27,0.634197,0.012343
26,28,0.710707,0.011042
26,29,0.663008,0.011652
26,30,0.748864,0.010573
26,31,0.699862,0.010644
26,32,0.725541,0.009859
26,33,0.715844,0.014625
26,34,0.664295,0.012424
26,35,0.767583,0.011646
26,36,0.690681,0.012113
26,37,0.740703,0.012024
26,38,0.734676,0.012609
26,39,0.800783,0.012243
26,40,0.691545,0.014510
26,41,0.709863,0.012514
26,42,0.674144,0.015677
26,43,0.672955,0.010240
26,44,0.683893,0.012331
26,45,0.686844,0.011250
26,46,0.727935,0.009270
26,47,0.692697,0.011298
26,48,0.730905,0.013302
26,49,0.834430,0.012910
26,50,0.750166,0.005868
26,51,0.742713,0.011593
26,52,0.704922,0.011147
26,53,0.775471,0.013560
26,54,0.724531,0.009733
26,55,0.664241,0.010452
26,56,0.722383,0.012330
26,57,0.679628,0.009457
26,58,0.727145,0.010969
26,59,0.714577,0.012781
26,60,0.758137,0.012023
26,61,0.704372,0.010687
26,62,0.644449,0.013578
26,63,0.687318,0.011283
27,0,0.719344,0.008604
27,1,0.756036,0.012022
27,2,0.742800,0.011249
27,3,0.702103,0.012507
27,4,0.670528,0.014616
27,5,0.693414,0.012672
27,6,0.655120,0.005952
27,7,0.732341,0.012497
27,8,0.711063,0.012216
27,9,0.639682,0.012187
27,10,0.731572,0.008706
27,11,0.739401,0.011337
27,12,0.713345,0.009476
27,13,0.707784,0.012051
27,14,0.692388,0.010279
27,15,0.698393,0.006862
27,16,0.747836,0.010176
27,17,0.664154,0.011596
27,18,0.780567,0.012473
27,19,0.676608,0.013103
27,20,0.688854,0.012634
27,21,0.662052,0.010866
27,22,0.772915,0.010431
27,23,0.671297,0.003719
27,24,0.688085,0.007662
27,25,0.750940,0.012551
27,26,0.712236,0.013262
27,27,0.634966,0.011797
27,28,0.712590,0.010685
27,29,0.663154,0.010906
27,30,0.750733,0.010921
27,31,0.698083,0.009937
27,32,0.727066,0.009566
27,33,0.718626,0.013589
27,34,0.665330,0.012206
27,35,0.769825,0.011125
27,36,0.690075,0.011537
27,37,0.740969,0.011774
27,38,0.734289,0.012109
27,39,0.800196,0.011942
27,40,0.695722,0.013611
27,41,0.710932,0.012350
27,42,0.679134,0.014891
27,43,0.672671,0.009588
27,44,0.684054,0.012037
27,45,0.687995,0.010696
27,46,0.730469,0.008837
27,47,0.695655,0.011082
27,48,0.735221,0.013036
27,49,0.838557,0.012352
27,50,0.749890,0.006321
27,51,0.743339,0.011076
27,52,0.705227,0.010802
27,53,0.780356,0.012609
27,54,0.725198,0.009550
27,55,0.664638,0.009951
27,56,0.724801,0.011975
27,57,0.679824,0.009300
27,58,0.726985,0.010162
27,59,0.715542,0.013029
27,60,0.759253,0.011167
27,61,0.703702,0.010153
27,62,0.646428,0.013023
27,63,0.688919,0.010879
28,0,0.721481,0.008085
28,1,0.756895,0.011221
28,2,0.743129,0.010183
28,3,0.705884,0.012234
28,4,0.674159,0.013068
28,5,0.694860,0.011643
28,6,0.656412,0.005931
28,7,0.734055,0.011356
28,8,0.712741,0.011785
28,9,0.640716,0.011658
28,10,0.730401,0.007688
28,11,0.742326,0.010719
28,12,0.715960,0.009482
28,13,0.708902,0.011117
28,14,0.693803,0.010217
28,15,0.697616,0.006360
28,16,0.749900,0.009612
28,17,0.663994,0.011143
28,18,0.783048,0.011730
28,19,0.679020,0.012128
28,20,0.691620,0.012013
28,21,0.664099,0.010935
28,22,0.775361,0.009696
28,23,0.670862,0.003368
28,24,0.689268,0.007271
28,25,0.750965,0.011869
28,26,0.715301,0.012545
28,27,0.635395,0.011182
28,28,0.714209,0.010424
28,29,0.663817,0.009470
28,30,0.752503,0.010833
28,31,0.696574,0.008948
28,32,0.728859,0.009386
28,33,0.721289,0.012062
28,34,0.666449,0.011473
28,35,0.771505,0.010388
28,36,0.689438,0.010552
28,37,0.741080,0.011061
28,38,0.734105,0.010853
28,39,0.799737,0.011486
28,40,0.698917,0.011553
28,41,0.712027,0.011828
28,42,0.683852,0.013862
28,43,0.672577,0.008368
28,44,0.684319,0.010807
28,45,0.689085,0.009830
28,46,0.732670,0.008604
28,47,0.698339,0.010938
28,48,0.738946,0.012493
28,49,0.841798,0.011141
28,50,0.749804,0.006830
28,51,0.743977,0.010263
28,52,0.705752,0.010127
28,53,0.784399,0.011801
28,54,0.726155,0.009529
28,55,0.665324,0.009112
28,56,0.727001,0.011508
28,57,0.680276,0.008880
28,58,0.726710,0.008850
28,59,0.716269,0.011942
28,60,0.760340,0.009837
28,61,0.703217,0.009004
28,62,0.648014,0.012704
28,63,0.690061,0.010645
29,0,0.723569,0.007940
29,1,0.757746,0.010929
29,2,0.743114,0.009486
29,3,0.709542,0.012298
29,4,0.676978,0.012032
29,5,0.695491,0.011153
29,6,0.657839,0.006201
29,7,0.735749,0.010544
29,8,0.714520,0.011369
29,9,0.641702,0.011233
29,10,0.729441,0.007007
29,11,0.745279,0.010691
29,12,0.718407,0.009597
29,13,0.709934,0.011014
29,14,0.695077,0.010397
29,15,0.696973,0.006217
29,16,0.751767,0.009404
29,17,0.663730,0.010739
29,18,0.785481,0.011158
29,19,0.681327,0.011906
29,20,0.694148,0.011727
29,21,0.666522,0.011368
29,22,0.777967,0.009272
29,23,0.670572,0.003131
29,24,0.690585,0.007132
29,25,0.750793,0.011568
29,26,0.717979,0.012286
29,27,0.635513,0.010920
29,28,0.715689,0.010084
29,29,0.664529,0.008698
29,30,0.754217,0.011023
29,31,0.695291,0.008033
29,32,0.730938,0.009343
29,33,0.724011,0.011310
29,34,0.667611,0.011161
29,35,0.772638,0.009679
29,36,0.688886,0.010110
29,37,0.740988,0.010429
29,38,0.733804,0.010309
29,39,0.799357,0.011304
29,40,0.701472,0.010330
29,41,0.713208,0.011426
29,42,0.688203,0.013332
29,43,0.672454,0.007665
29,44,0.684408,0.010115
29,45,0.689894,0.009447
29,46,0.734669,0.008569
29,47,0.701435,0.011036
29,48,0.742212,0.011886
29,49,0.844184,0.010579
29,50,0.749946,0.007140
29,51,0.744461,0.009980
29,52,0.706327,0.009917
29,53,0.787342,0.011221
29,54,0.727328,0.009716
29,55,0.666223,0.008504
29,56,0.728728,0.011350
29,57,0.680615,0.008530
29,58,0.726375,0.007877
29,59,0.716797,0.011526
29,60,0.761449,0.009116
29,61,0.702946,0.008452
29,62,0.649367,0.012373
29,63,0.690888,0.010466
30,0,0.725493,0.008091
30,1,0.758790,0.011203
30,2,0.742652,0.009806
30,3,0.713432,0.012592
30,4,0.679825,0.012013
30,5,0.695937,0.010985
30,6,0.659499,0.006555
30,7,0.737506,0.010649
30,8,0.716677,0.011331
30,9,0.642679,0.011301
30,10,0.728612,0.007092
30,11,0.748302,0.010694
30,12,0.721153,0.010286
30,13,0.711056,0.011616
30,14,0.696316,0.010550
30,15,0.696588,0.006167
30,16,0.753654,0.009490
30,17,0.663519,0.010764
30,18,0.787847,0.011183
30,19,0.683918,0.012264
30,20,0.696900,0.011990
30,21,0.669605,0.011377
30,22,0.780791,0.009177
30,23,0.670400,0.002963
30,24,0.692351,0.007528
30,25,0.750424,0.011567
30,26,0.720331,0.012538
30,27,0.635509,0.010873
30,28,0.717198,0.009816
30,29,0.665136,0.008520
30,30,0.755966,0.011100
30,31,0.694168,0.007708
30,32,0.733124,0.009181
30,33,0.726800,0.011327
30,34,0.668645,0.011578
30,35,0.773832,0.009422
30,36,0.688211,0.010185
30,37,0.740802,0.010411
30,38,0.733181,0.010878
30,39,0.799136,0.011267
30,40,0.703963,0.010416
30,41,0.714375,0.011413
30,42,0.692768,0.013465
30,43,0.672193,0.007718
30,44,0.684443,0.010162
30,45,0.690771,0.009422
30,46,0.736722,0.008374
30,47,0.705183,0.011416
30,48,0.745628,0.011788
30,49,0.846107,0.010375
30,50,0.750234,0.007471
30,51,0.744919,0.010184
30,52,0.706988,0.010076
30,53,0.790151,0.011121
30,54,0.728821,0.009814
30,55,0.667250,0.008576
30,56,0.730440,0.011132
30,57,0.680951,0.008614
30,58,0.725875,0.007877
30,59,0.717548,0.011892
30,60,0.762523,0.009150
30,61,0.702898,0.008362
30,62,0.650444,0.012237
30,63,0.691781,0.010454
31,0,0.727646,0.008388
31,1,0.759682,0.011118
31,2,0.742218,0.009501
31,3,0.717266,0.012623
31,4,0.682268,0.011440
31,5,0.696321,0.010535
31,6,0.661327,0.007048
31,7,0.739327,0.010339
31,8,0.719038,0.011069
31,9,0.643835,0.010883
31,10,0.728052,0.006750
31,11,0.751201,0.010361
31,12,0.724234,0.011018
31,13,0.712305,0.011563
31,14,0.697331,0.010338
31,15,0.696485,0.005910
31,16,0.755515,0.009329
31,17,0.663586,0.011113
31,18,0.790153,0.011249
31,19,0.686195,0.012359
31,20,0.699655,0.012006
31,21,0.672819,0.011307
31,22,0.783744,0.009162
31,23,0.670142,0.002847
31,24,0.694404,0.007606
31,25,0.749959,0.011375
31,26,0.722365,0.012234
31,27,0.635313,0.010818
31,28,0.718753,0.009522
31,29,0.665828,0.007937
31,30,0.757210,0.011148
31,31,0.693252,0.007329
31,32,0.735203,0.009122
31,33,0.729333,0.010585
31,34,0.669900,0.011606
31,35,0.774803,0.009571
31,36,0.687302,0.010102
31,37,0.740526,0.010482
31,38,0.732751,0.010698
31,39,0.799039,0.011173
31,40,0.706237,0.010141
31,41,0.715788,0.011353
31,42,0.697506,0.013212
31,43,0.672012,0.007547
31,44,0.684340,0.009994
31,45,0.691648,0.009025
31,46,0.738679,0.008147
31,47,0.709093,0.011455
31,48,0.748666,0.011468
31,49,0.847794,0.009821
31,50,0.750678,0.007854
31,51,0.745418,0.010242
31,52,0.707737,0.010055
31,53,0.792781,0.010918
31,54,0.730655,0.009916
31,55,0.668465,0.008427
31,56,0.732183,0.011027
31,57,0.681358,0.008618
31,58,0.725456,0.007288
31,59,0.718595,0.011690
31,60,0.763530,0.008786
31,61,0.702983,0.008155
31,62,0.651210,0.011845
31,63,0.692792,0.010342
32,0,0.730045,0.008903
32,1,0.760478,0.011098
32,2,0.741783,0.009545
32,3,0.721175,0.012597
32,4,0.684653,0.011427
32,5,0.696589,0.010522
32,6,0.663278,0.007503
32,7,0.741164,0.010048
32,8,0.721520,0.011002
32,9,0.645158,0.010997
32,10,0.727501,0.006703
32,11,0.754161,0.010142
32,12,0.727329,0.011428
32,13,0.713580,0.011617
32,14,0.698165,0.010183
32,15,0.696619,0.005774
32,16,0.757424,0.009284
32,17,0.663860,0.011248
32,18,0.792575,0.011184
32,19,0.688347,0.012343
32,20,0.702210,0.011954
32,21,0.676139,0.011333
32,22,0.786721,0.009345
32,23,0.669899,0.002849
32,24,0.696574,0.007982
32,25,0.749735,0.011330
32,26,0.724490,0.012380
32,27,0.635025,0.010787
32,28,0.720191,0.009326
