epoch,filter_index,l2,delta_l2
55,49,0.841501,0.004626
55,50,0.880821,0.004719
55,51,0.956183,0.006653
55,52,0.885006,0.014194
55,53,0.810880,0.003886
55,54,1.108038,0.006242
55,55,1.060758,0.007912
55,56,1.126474,0.008632
55,57,0.938847,0.008813
55,58,1.028833,0.007290
55,59,0.973917,0.007278
55,60,0.855695,0.002896
55,61,1.088621,0.005803
55,62,0.872931,0.002338
55,63,0.971110,0.008563
55,64,1.018354,0.009664
55,65,1.072342,0.006197
55,66,1.144086,0.007573
55,67,1.039141,0.006145
55,68,0.869529,0.020339
55,69,1.067861,0.006893
55,70,0.895338,0.007146
55,71,0.953916,0.004490
55,72,0.985598,0.008973
55,73,1.014376,0.006409
55,74,0.949355,0.006545
55,75,0.835835,0.005728
55,76,0.865312,0.000837
55,77,0.831047,0.004277
55,78,0.871659,0.006347
55,79,0.901013,0.007271
55,80,0.890296,0.005613
55,81,0.955624,0.015186
55,82,0.816916,0.001881
55,83,0.853364,0.008884
55,84,0.844313,0.001616
55,85,0.828844,0.009310
55,86,1.095792,0.009508
55,87,0.988488,0.004418
55,88,0.845541,0.002295
55,89,0.991575,0.008847
55,90,1.022373,0.012511
55,91,1.042760,0.011800
55,92,1.046564,0.007155
55,93,1.011922,0.005882
55,94,0.884033,0.006499
55,95,0.981668,0.008315
55,96,1.104452,0.006453
55,97,1.086107,0.008844
55,98,0.913988,0.006346
55,99,0.866444,0.007546
55,100,0.959918,0.008944
55,101,1.061405,0.007212
55,102,0.995715,0.006880
55,103,1.034374,0.003841
55,104,0.978647,0.009774
55,105,0.805415,0.002456
55,106,0.814825,0.003223
55,107,1.177942,0.010087
55,108,0.856360,0.004879
55,109,1.003652,0.013524
55,110,1.110811,0.005506
55,111,1.043128,0.004869
55,112,0.838671,0.000550
55,113,0.846827,0.007182
55,114,1.015870,0.006581
55,115,0.828164,0.003981
55,116,0.858799,0.010818
55,117,1.060064,0.004415
55,118,0.801271,0.008487
55,119,0.814519,0.002672
55,120,1.038544,0.004512
55,121,1.026597,0.004213
55,122,1.154777,0.007125
55,123,0.824662,0.000484
55,124,0.840369,0.001182
55,125,0.819705,0.001923
55,126,0.960791,0.011513
55,127,0.957587,0.009106
56,0,1.018953,0.004460
56,1,1.068717,0.004843
56,2,0.888618,0.009020
56,3,1.059946,0.004750
56,4,1.139239,0.008005
56,5,1.071991,0.006613
56,6,0.807197,0.006208
56,7,1.026337,0.005925
56,8,0.974961,0.008136
56,9,0.814203,0.000987
56,10,0.923680,0.007618
56,11,0.973943,0.007519
56,12,1.096596,0.008510
56,13,0.873961,0.005150
56,14,0.874041,0.008240
56,15,0.907186,0.019660
56,16,0.923112,0.006912
56,17,0.801136,0.004958
56,18,1.067115,0.007486
56,19,1.075199,0.004820
56,20,1.014047,0.007604
56,21,0.846318,0.002132
56,22,0.957232,0.007831
56,23,0.910197,0.009216
56,24,1.074497,0.007634
56,25,0.921834,0.007362
56,26,1.147292,0.006359
56,27,0.962244,0.006916
56,28,0.842999,0.002602
56,29,0.860359,0.013605
56,30,0.993496,0.004300
56,31,1.025053,0.003977
56,32,1.053832,0.003592
56,33,1.011781,0.004136
56,34,0.846679,0.003880
56,35,1.013373,0.010435
56,36,1.021738,0.015396
56,37,0.981309,0.005542
56,38,1.053243,0.010682
56,39,0.911230,0.005589
56,40,0.835708,0.016892
56,41,1.025881,0.004907
56,42,0.855222,0.001549
56,43,0.817925,0.003588
56,44,0.859767,0.002827
56,45,0.953522,0.004616
56,46,0.866188,0.006698
56,47,0.960400,0.007096
56,48,0.926108,0.007895
56,49,0.842151,0.004789
56,50,0.881660,0.004874
56,51,0.958182,0.006301
56,52,0.889779,0.014166
56,53,0.811493,0.003832
56,54,1.109541,0.005590
56,55,1.064138,0.007867
56,56,1.129739,0.008197
56,57,0.941074,0.008099
56,58,1.031805,0.007164
56,59,0.976804,0.006627
56,60,0.855786,0.003127
56,61,1.091325,0.005608
56,62,0.872935,0.002547
56,63,0.973115,0.008385
56,64,1.021328,0.008824
56,65,1.074759,0.005869
56,66,1.147411,0.007125
56,67,1.041088,0.005865
56,68,0.872793,0.019814
56,69,1.069981,0.005988
56,70,0.896279,0.007418
56,71,0.955181,0.004457
56,72,0.988214,0.008699
56,73,1.016095,0.005855
56,74,0.950938,0.006515
56,75,0.835438,0.005552
56,76,0.865283,0.000731
56,77,0.831541,0.004578
56,78,0.872875,0.006507
56,79,0.902403,0.006892
56,80,0.891751,0.005684
56,81,0.961732,0.015704
56,82,0.816805,0.002213
56,83,0.853666,0.009434
56,84,0.844385,0.001601
56,85,0.831378,0.009517
56,86,1.098073,0.008915
56,87,0.990123,0.004241
56,88,0.845548,0.002656
56,89,0.993746,0.008723
56,90,1.027971,0.012116
56,91,1.046657,0.011305
56,92,1.048861,0.006989
56,93,1.013773,0.005383
56,94,0.883789,0.007336
56,95,0.984091,0.007595
56,96,1.107250,0.006396
56,97,1.089523,0.008609
56,98,0.915395,0.006477
56,99,0.868828,0.008343
56,100,0.963712,0.008896
56,101,1.063540,0.006592
56,102,0.997919,0.006252
56,103,1.035430,0.003791
56,104,0.981870,0.009342
56,105,0.805500,0.002514
56,106,0.815054,0.003552
56,107,1.181414,0.009055
56,108,0.856523,0.005512
56,109,1.009913,0.013024
56,110,1.112350,0.005230
56,111,1.044725,0.004841
56,112,0.838635,0.000605
56,113,0.847266,0.007719
56,114,1.017459,0.005935
56,115,0.828918,0.003893
56,116,0.860758,0.011543
56,117,1.061464,0.004411
56,118,0.802641,0.008715
56,119,0.814378,0.002882
56,120,1.039997,0.004272
56,121,1.028086,0.004158
56,122,1.156502,0.006449
56,123,0.824681,0.000445
56,124,0.840289,0.001151
56,125,0.819825,0.002365
56,126,0.964863,0.011259
56,127,0.959626,0.008697
57,0,1.020596,0.004364
57,1,1.070420,0.004874
57,2,0.889417,0.009564
57,3,1.061280,0.004719
57,4,1.142126,0.007446
57,5,1.074271,0.006368
57,6,0.808222,0.006060
57,7,1.028317,0.005860
57,8,0.977777,0.007970
57,9,0.814233,0.000861
57,10,0.926495,0.007377
57,11,0.975436,0.007086
57,12,1.098378,0.008473
57,13,0.874454,0.004881
57,14,0.876928,0.007792
57,15,0.914534,0.018306
57,16,0.925124,0.006553
57,17,0.802000,0.004701
57,18,1.069331,0.006858
57,19,1.076453,0.004772
57,20,1.016809,0.007499
57,21,0.846376,0.001997
57,22,0.960047,0.007632
57,23,0.913954,0.008895
57,24,1.077834,0.007369
57,25,0.922192,0.007169
57,26,1.149637,0.006238
57,27,0.963782,0.006586
57,28,0.842975,0.002684
57,29,0.863560,0.013973
57,30,0.994832,0.004278
57,31,1.025910,0.003892
57,32,1.054595,0.003465
57,33,1.012746,0.003992
57,34,0.847162,0.003972
57,35,1.017229,0.009846
57,36,1.029103,0.014966
57,37,0.983437,0.005419
57,38,1.057016,0.010317
57,39,0.912347,0.005354
57,40,0.836990,0.014145
57,41,1.027374,0.004745
57,42,0.855160,0.001779
57,43,0.817941,0.003103
57,44,0.859930,0.003248
57,45,0.954579,0.004457
57,46,0.867589,0.006854
57,47,0.962295,0.006479
57,48,0.927335,0.007392
57,49,0.842854,0.004621
57,50,0.882382,0.004801
57,51,0.960299,0.006512
57,52,0.894515,0.013659
57,53,0.812105,0.003611
57,54,1.110902,0.005777
57,55,1.067443,0.007809
57,56,1.133048,0.007872
57,57,0.943087,0.007878
57,58,1.034802,0.007168
57,59,0.979631,0.006337
57,60,0.855910,0.003046
57,61,1.093806,0.005361
57,62,0.872936,0.002461
57,63,0.974925,0.008023
57,64,1.024223,0.008448
57,65,1.077036,0.005633
57,66,1.150768,0.006822
57,67,1.042935,0.005646
57,68,0.876805,0.018553
57,69,1.071796,0.005189
57,70,0.897387,0.007163
57,71,0.956352,0.004377
57,72,0.990819,0.008292
57,73,1.017638,0.005501
57,74,0.952510,0.006528
57,75,0.835161,0.005275
57,76,0.865261,0.000730
57,77,0.832031,0.004243
57,78,0.874061,0.005713
57,79,0.903689,0.006504
57,80,0.893066,0.005548
57,81,0.967301,0.015321
57,82,0.816733,0.002125
57,83,0.854111,0.008439
57,84,0.844468,0.001547
57,85,0.833951,0.009499
57,86,1.100161,0.008019
57,87,0.991683,0.003968
57,88,0.845579,0.002475
57,89,0.995776,0.008179
57,90,1.033114,0.011817
57,91,1.050799,0.010592
57,92,1.051233,0.006801
57,93,1.015680,0.005319
57,94,0.883432,0.007663
57,95,0.986320,0.007022
57,96,1.109989,0.006041
57,97,1.092952,0.008037
57,98,0.916806,0.006282
57,99,0.871099,0.008183
57,100,0.967310,0.008862
57,101,1.065581,0.006521
57,102,1.000040,0.006041
57,103,1.036451,0.003657
57,104,0.985208,0.008981
57,105,0.805579,0.002553
57,106,0.815272,0.003479
57,107,1.184818,0.008602
57,108,0.856671,0.004898
57,109,1.015869,0.012601
57,110,1.113822,0.005163
57,111,1.046200,0.004691
57,112,0.838598,0.000656
57,113,0.847855,0.007308
57,114,1.018974,0.005682
57,115,0.829662,0.003800
57,116,0.862920,0.010972
57,117,1.062770,0.004274
57,118,0.803987,0.008296
57,119,0.814089,0.003663
57,120,1.041400,0.004195
57,121,1.029283,0.003926
57,122,1.158125,0.006278
57,123,0.824700,0.000608
57,124,0.840204,0.001247
57,125,0.819945,0.002516
57,126,0.968498,0.010439
57,127,0.961933,0.007958
58,0,1.022138,0.004325
58,1,1.072141,0.004869
58,2,0.890269,0.009506
58,3,1.062456,0.004720
58,4,1.144911,0.007558
58,5,1.076508,0.006296
58,6,0.809256,0.005455
58,7,1.030146,0.005617
58,8,0.980449,0.007766
58,9,0.814259,0.000923
58,10,0.929024,0.006666
58,11,0.976567,0.007070
58,12,1.100129,0.008090
58,13,0.874973,0.005049
58,14,0.879730,0.007245
58,15,0.922090,0.018360
58,16,0.927070,0.006450
58,17,0.802799,0.004457
58,18,1.071356,0.006431
58,19,1.077559,0.004627
58,20,1.019310,0.007522
58,21,0.846430,0.001885
58,22,0.962631,0.007398
58,23,0.917708,0.008764
58,24,1.080872,0.006753
58,25,0.922620,0.006981
58,26,1.151862,0.006199
58,27,0.965324,0.006320
58,28,0.842935,0.002992
58,29,0.866949,0.012972
58,30,0.996118,0.004072
58,31,1.026744,0.003781
58,32,1.055236,0.003492
58,33,1.013611,0.003924
58,34,0.847628,0.003977
58,35,1.020927,0.009674
58,36,1.036264,0.014364
58,37,0.985431,0.005336
58,38,1.060823,0.010025
58,39,0.913373,0.005373
58,40,0.838382,0.014799
58,41,1.028843,0.004637
58,42,0.855079,0.002076
58,43,0.817914,0.003345
58,44,0.860139,0.003596
58,45,0.955589,0.004248
58,46,0.868946,0.006779
58,47,0.964083,0.005931
58,48,0.928385,0.007281
58,49,0.843690,0.004341
58,50,0.883097,0.004730
58,51,0.962311,0.006093
58,52,0.899028,0.013379
58,53,0.812741,0.003439
58,54,1.112218,0.006083
58,55,1.070600,0.007600
58,56,1.136200,0.007542
58,57,0.944961,0.007609
58,58,1.037787,0.007303
58,59,0.982332,0.006053
58,60,0.856053,0.003010
58,61,1.096082,0.005158
58,62,0.872936,0.002489
58,63,0.976617,0.008313
58,64,1.027169,0.008192
58,65,1.079306,0.005512
58,66,1.154070,0.006677
58,67,1.044592,0.005258
58,68,0.880929,0.019981
58,69,1.073510,0.005254
58,70,0.898553,0.007283
58,71,0.957347,0.004198
58,72,0.993209,0.008168
58,73,1.019133,0.005295
58,74,0.954126,0.006467
58,75,0.834965,0.005031
58,76,0.865254,0.000659
58,77,0.832531,0.004240
58,78,0.875284,0.005689
58,79,0.904935,0.006020
58,80,0.894283,0.005360
58,81,0.972730,0.014954
58,82,0.816684,0.001940
58,83,0.854770,0.008584
58,84,0.844554,0.001533
58,85,0.836516,0.009384
58,86,1.102185,0.007495
58,87,0.993045,0.003699
58,88,0.845612,0.002297
58,89,0.997944,0.007902
58,90,1.038458,0.011646
58,91,1.054858,0.010396
58,92,1.053492,0.006826
58,93,1.017536,0.005247
58,94,0.883323,0.007358
58,95,0.988341,0.006509
58,96,1.112305,0.005628
58,97,1.096431,0.007999
58,98,0.918180,0.006043
58,99,0.873377,0.007898
58,100,0.970515,0.008552
58,101,1.067552,0.006301
58,102,1.002114,0.005640
58,103,1.037491,0.003515
58,104,0.988158,0.009025
58,105,0.805687,0.002354
58,106,0.815524,0.003385
58,107,1.187998,0.008059
58,108,0.856891,0.004886
58,109,1.021506,0.012277
58,110,1.115173,0.005119
58,111,1.047521,0.004423
58,112,0.838558,0.000732
58,113,0.848572,0.006982
58,114,1.020498,0.005507
58,115,0.830410,0.003881
58,116,0.864982,0.010327
58,117,1.063954,0.004079
58,118,0.805332,0.007705
58,119,0.813799,0.004213
58,120,1.042690,0.003945
58,121,1.030292,0.003853
58,122,1.159625,0.005988
58,123,0.824729,0.000668
58,124,0.840185,0.001170
58,125,0.819996,0.003114
58,126,0.971854,0.010361
58,127,0.964220,0.007770
59,0,1.023592,0.004389
59,1,1.073776,0.004854
59,2,0.891175,0.009523
59,3,1.063621,0.004516
59,4,1.147769,0.007164
59,5,1.078773,0.006253
59,6,0.810347,0.005504
59,7,1.031936,0.005465
59,8,0.983119,0.007676
59,9,0.814265,0.000942
59,10,0.931443,0.006355
59,11,0.977752,0.007171
59,12,1.101976,0.006926
59,13,0.875553,0.005538
59,14,0.882429,0.006994
59,15,0.929838,0.018858
59,16,0.929012,0.006584
59,17,0.803626,0.004336
59,18,1.073278,0.006412
59,19,1.078647,0.004561
59,20,1.022036,0.007376
59,21,0.846464,0.002235
59,22,0.965224,0.007549
59,23,0.921609,0.009110
59,24,1.083614,0.006509
59,25,0.923228,0.006624
59,26,1.154021,0.006211
59,27,0.966982,0.006597
59,28,0.842902,0.002863
59,29,0.870331,0.012567
59,30,0.997394,0.003882
59,31,1.027552,0.003927
59,32,1.055771,0.003680
59,33,1.014456,0.003996
59,34,0.848101,0.003804
59,35,1.024707,0.009516
59,36,1.042741,0.014540
59,37,0.987366,0.005438
59,38,1.064960,0.010070
59,39,0.914575,0.005280
59,40,0.840167,0.014050
59,41,1.030259,0.004633
59,42,0.855007,0.001914
59,43,0.817844,0.003880
59,44,0.860374,0.003653
59,45,0.956513,0.004257
59,46,0.870244,0.006664
59,47,0.965701,0.005702
59,48,0.929682,0.006565
59,49,0.844563,0.004383
59,50,0.883855,0.004805
59,51,0.964234,0.005643
59,52,0.903234,0.013191
59,53,0.813457,0.003378
59,54,1.113658,0.005712
59,55,1.073462,0.007751
59,56,1.139376,0.007606
59,57,0.947032,0.007379
59,58,1.040792,0.007871
59,59,0.985141,0.005980
59,60,0.856160,0.002991
59,61,1.098241,0.004996
59,62,0.872957,0.002157
59,63,0.978581,0.007982
59,64,1.030482,0.008111
59,65,1.081539,0.005342
59,66,1.157385,0.006680
59,67,1.046076,0.005036
59,68,0.885162,0.019040
59,69,1.075310,0.005332
59,70,0.899818,0.007574
59,71,0.958263,0.004181
59,72,0.995577,0.008294
59,73,1.020528,0.005308
59,74,0.955817,0.006389
59,75,0.834836,0.004982
59,76,0.865268,0.000556
59,77,0.833039,0.004687
59,78,0.876521,0.005866
59,79,0.906356,0.005744
59,80,0.895550,0.005421
59,81,0.978294,0.014631
59,82,0.816536,0.002356
59,83,0.855697,0.008978
59,84,0.844631,0.001627
59,85,0.839033,0.009150
59,86,1.104289,0.006967
59,87,0.994326,0.003772
59,88,0.845658,0.002313
59,89,1.000334,0.007772
59,90,1.043577,0.011917
59,91,1.059249,0.010476
59,92,1.055605,0.007095
59,93,1.019379,0.005394
59,94,0.883096,0.008227
59,95,0.990250,0.006214
59,96,1.114334,0.005700
59,97,1.099913,0.008081
59,98,0.919600,0.005992
59,99,0.875758,0.008359
59,100,0.973353,0.008372
59,101,1.069528,0.006027
59,102,1.004075,0.005466
59,103,1.038478,0.003422
59,104,0.991154,0.009011
59,105,0.805852,0.002282
59,106,0.815759,0.003594
59,107,1.191151,0.008166
59,108,0.857122,0.005025
59,109,1.026804,0.012398
59,110,1.116505,0.005272
59,111,1.048918,0.004439
59,112,0.838532,0.000656
59,113,0.849348,0.006842
59,114,1.021954,0.005270
59,115,0.831153,0.003962
59,116,0.866893,0.010036
59,117,1.065152,0.004071
59,118,0.806640,0.007613
59,119,0.813546,0.004379
59,120,1.043935,0.003951
59,121,1.031194,0.004007
59,122,1.161245,0.005966
59,123,0.824758,0.000623
59,124,0.840249,0.001099
59,125,0.820041,0.002956
59,126,0.975322,0.010527
59,127,0.966705,0.007805
60,0,1.025056,0.004276
60,1,1.075235,0.004616
60,2,0.892322,0.009910
60,3,1.064641,0.004002
60,4,1.150524,0.006945
60,5,1.080827,0.006104
60,6,0.811469,0.006158
60,7,1.033709,0.005407
60,8,0.985993,0.007731
60,9,0.814257,0.000984
60,10,0.933735,0.006117
60,11,0.979466,0.006900
60,12,1.103927,0.006540
60,13,0.875986,0.006869
60,14,0.885122,0.006768
60,15,0.937584,0.018954
60,16,0.931135,0.006798
60,17,0.804452,0.004259
60,18,1.074978,0.006246
60,19,1.079609,0.004761
60,20,1.025009,0.007096
60,21,0.846480,0.002200
60,22,0.968214,0.007703
60,23,0.925905,0.010414
60,24,1.086072,0.006186
60,25,0.924012,0.006042
60,26,1.156192,0.006427
60,27,0.968490,0.006214
60,28,0.842841,0.002726
60,29,0.873629,0.013532
60,30,0.998589,0.003691
60,31,1.028291,0.004003
60,32,1.056191,0.003941
60,33,1.015218,0.004086
60,34,0.848611,0.004098
60,35,1.028492,0.009141
60,36,1.049046,0.014904
60,37,0.989254,0.005762
60,38,1.069880,0.009794
60,39,0.915951,0.005392
60,40,0.842070,0.014005
60,41,1.031555,0.004690
60,42,0.854946,0.001749
60,43,0.817775,0.004271
60,44,0.860625,0.003794
60,45,0.957096,0.004562
60,46,0.871624,0.007041
60,47,0.967234,0.005455
60,48,0.931393,0.005863
60,49,0.845475,0.004511
60,50,0.884693,0.004888
60,51,0.966051,0.005298
60,52,0.907670,0.012950
60,53,0.814320,0.003368
60,54,1.114951,0.004845
60,55,1.076007,0.008180
60,56,1.142438,0.007169
60,57,0.949064,0.006904
60,58,1.043660,0.008359
60,59,0.987607,0.005403
60,60,0.856241,0.003124
60,61,1.100263,0.005147
60,62,0.873071,0.002526
60,63,0.980712,0.007643
60,64,1.034120,0.008023
60,65,1.083532,0.004975
60,66,1.160174,0.006766
60,67,1.047482,0.004706
60,68,0.889728,0.017470
60,69,1.077085,0.005476
60,70,0.901241,0.007159
60,71,0.959104,0.004307
60,72,0.998304,0.008123
60,73,1.021774,0.005029
60,74,0.957906,0.006253
60,75,0.834649,0.005322
60,76,0.865293,0.000549
60,77,0.833602,0.004908
60,78,0.877851,0.006279
60,79,0.908004,0.005503
60,80,0.896824,0.005459
60,81,0.984218,0.014488
60,82,0.816276,0.003221
60,83,0.856612,0.009430
60,84,0.844647,0.002253
60,85,0.841425,0.009754
60,86,1.106301,0.005844
60,87,0.995497,0.003881
60,88,0.845701,0.002359
60,89,1.002878,0.007395
60,90,1.048245,0.012808
60,91,1.064266,0.010342
60,92,1.057586,0.007063
60,93,1.021016,0.004848
60,94,0.882905,0.008609
60,95,0.992065,0.005761
60,96,1.116132,0.005979
60,97,1.103580,0.007756
60,98,0.921270,0.005892
60,99,0.878175,0.009244
60,100,0.976633,0.008542
60,101,1.071219,0.005314
60,102,1.005795,0.005195
60,103,1.039291,0.003354
60,104,0.994622,0.009221
60,105,0.806023,0.002259
60,106,0.816041,0.003647
60,107,1.194166,0.007432
60,108,0.857370,0.005412
60,109,1.032124,0.012691
60,110,1.117789,0.005726
60,111,1.050145,0.004181
60,112,0.838502,0.000722
60,113,0.850208,0.006992
60,114,1.023293,0.004872
60,115,0.831853,0.004007
60,116,0.868988,0.009745
60,117,1.066319,0.004038
60,118,0.807885,0.007593
60,119,0.813331,0.003912
60,120,1.045037,0.003809
60,121,1.031929,0.004024
60,122,1.162859,0.004940
60,123,0.824772,0.000532
60,124,0.840254,0.001091
60,125,0.820085,0.002591
60,126,0.979267,0.010198
60,127,0.969409,0.008204
61,0,1.026327,0.004204
61,1,1.076443,0.004708
61,2,0.893576,0.012122
61,3,1.065412,0.004353
61,4,1.153154,0.007665
61,5,1.082649,0.006869
61,6,0.812654,0.007539
61,7,1.035007,0.004192
61,8,0.988639,0.007649
61,9,0.814252,0.000848
61,10,0.935584,0.005977
61,11,0.981642,0.007038
61,12,1.105885,0.006417
61,13,0.876391,0.007561
61,14,0.887451,0.006467
61,15,0.945307,0.018610
61,16,0.933144,0.006378
61,17,0.805318,0.004299
61,18,1.076231,0.006863
61,19,1.080384,0.005348
61,20,1.028107,0.006871
61,21,0.846489,0.002263
61,22,0.971450,0.007832
61,23,0.930298,0.011055
61,24,1.088082,0.006416
61,25,0.925091,0.005792
61,26,1.158267,0.007160
61,27,0.969616,0.005387
61,28,0.842734,0.002919
61,29,0.877100,0.014779
61,30,0.999541,0.003911
61,31,1.028922,0.004666
61,32,1.056380,0.004893
61,33,1.015592,0.005161
61,34,0.849126,0.004750
61,35,1.032237,0.009367
61,36,1.054933,0.015280
61,37,0.991068,0.006932
61,38,1.075477,0.010714
61,39,0.917446,0.006146
61,40,0.843955,0.014210
61,41,1.032586,0.005533
61,42,0.854902,0.001513
61,43,0.817645,0.005077
61,44,0.860879,0.003850
61,45,0.957381,0.005351
61,46,0.873033,0.007696
61,47,0.968486,0.005841
61,48,0.933473,0.006134
61,49,0.846421,0.005051
61,50,0.885650,0.005357
61,51,0.967636,0.004776
61,52,0.912180,0.012769
61,53,0.815485,0.003851
61,54,1.116229,0.004933
61,55,1.078043,0.009380
61,56,1.145063,0.007412
61,57,0.951202,0.006632
61,58,1.046304,0.008876
61,59,0.989639,0.005254
61,60,0.856295,0.003646
61,61,1.102118,0.005612
61,62,0.873244,0.003088
61,63,0.982899,0.007513
61,64,1.037912,0.008220
61,65,1.085146,0.005128
61,66,1.162258,0.008406
61,67,1.048650,0.004708
61,68,0.894769,0.017175
61,69,1.078812,0.005997
61,70,0.902665,0.006938
61,71,0.959602,0.004890
61,72,1.001466,0.008520
61,73,1.022868,0.005125
61,74,0.960176,0.006561
61,75,0.834447,0.005496
61,76,0.865311,0.000615
61,77,0.834254,0.005222
61,78,0.879074,0.007018
61,79,0.909906,0.005356
61,80,0.898155,0.005987
61,81,0.990297,0.014657
61,82,0.815964,0.003675
61,83,0.857468,0.010189
61,84,0.844610,0.002525
61,85,0.843780,0.011776
61,86,1.108047,0.005558
61,87,0.996454,0.004598
61,88,0.845785,0.002717
61,89,1.005434,0.007604
61,90,1.052513,0.013471
61,91,1.070112,0.011301
61,92,1.059451,0.007270
61,93,1.022354,0.004827
61,94,0.882965,0.009321
61,95,0.993332,0.005410
61,96,1.117578,0.006626
61,97,1.107909,0.008341
61,98,0.923527,0.006985
61,99,0.880719,0.010962
61,100,0.980297,0.008722
61,101,1.072434,0.005558
61,102,1.007101,0.005873
61,103,1.039862,0.004196
61,104,0.998509,0.009947
61,105,0.806244,0.002365
61,106,0.816439,0.004427
61,107,1.196795,0.007789
61,108,0.857587,0.006270
61,109,1.037163,0.013030
61,110,1.118978,0.006537
61,111,1.050897,0.004621
61,112,0.838465,0.000878
61,113,0.851005,0.008155
61,114,1.024449,0.005218
61,115,0.832581,0.004679
61,116,0.871185,0.009728
61,117,1.067319,0.004375
61,118,0.809218,0.007859
61,119,0.813184,0.003740
61,120,1.045818,0.004108
61,121,1.032320,0.004564
61,122,1.164465,0.004412
61,123,0.824791,0.000534
61,124,0.840189,0.001853
61,125,0.820153,0.002199
61,126,0.983729,0.010658
61,127,0.972375,0.009641
62,0,1.027634,0.004443
62,1,1.077623,0.004800
62,2,0.894734,0.013264
62,3,1.066262,0.004441
62,4,1.155811,0.006936
62,5,1.084496,0.006875
62,6,0.814049,0.008754
62,7,1.036241,0.004016
62,8,0.991002,0.007145
62,9,0.814251,0.000987
62,10,0.937399,0.006094
62,11,0.983552,0.006773
62,12,1.107849,0.006326
62,13,0.876766,0.008016
62,14,0.889532,0.006384
62,15,0.953147,0.018282
62,16,0.934827,0.005971
62,17,0.806369,0.004653
62,18,1.077610,0.006682
62,19,1.081230,0.004941
62,20,1.031063,0.006727
62,21,0.846484,0.002229
62,22,0.974633,0.007596
62,23,0.934402,0.010198
62,24,1.089985,0.006927
62,25,0.926204,0.005632
62,26,1.160349,0.007338
62,27,0.970752,0.005265
62,28,0.842620,0.002682
62,29,0.880662,0.013788
62,30,1.000447,0.004162
62,31,1.029627,0.004613
62,32,1.056638,0.005124
62,33,1.015991,0.005268
62,34,0.849604,0.005047
62,35,1.035538,0.008877
62,36,1.060739,0.014573
62,37,0.992795,0.006924
62,38,1.081511,0.010816
62,39,0.919045,0.005671
62,40,0.846090,0.015615
62,41,1.033638,0.005503
62,42,0.854855,0.001438
62,43,0.817479,0.005212
62,44,0.861129,0.003863
62,45,0.957792,0.005376
62,46,0.874561,0.008013
62,47,0.969764,0.006015
62,48,0.935525,0.005910
62,49,0.847433,0.005676
62,50,0.886503,0.005407
62,51,0.969084,0.004814
62,52,0.916670,0.012516
62,53,0.816877,0.004350
62,54,1.117560,0.004618
62,55,1.080055,0.009443
62,56,1.147648,0.007365
62,57,0.953388,0.006632
62,58,1.048875,0.008794
62,59,0.991788,0.005477
62,60,0.856315,0.003919
62,61,1.103944,0.005549
62,62,0.873449,0.002738
62,63,0.985121,0.007235
62,64,1.041523,0.008098
62,65,1.086821,0.004800
62,66,1.164421,0.007991
62,67,1.049863,0.004714
62,68,0.900329,0.017330
62,69,1.080462,0.006007
62,70,0.904231,0.006882
62,71,0.959990,0.005361
62,72,1.004336,0.008272
62,73,1.023930,0.005212
62,74,0.962069,0.006194
62,75,0.834266,0.006329
62,76,0.865338,0.000644
62,77,0.835010,0.005574
62,78,0.880356,0.007085
62,79,0.911696,0.005252
62,80,0.899796,0.006539
62,81,0.995874,0.013780
62,82,0.815593,0.004123
62,83,0.858500,0.010981
62,84,0.844558,0.002981
62,85,0.846342,0.012637
62,86,1.109848,0.005588
62,87,0.997466,0.004638
62,88,0.845862,0.003218
62,89,1.007774,0.007404
62,90,1.056921,0.012519
62,91,1.076045,0.011175
62,92,1.061224,0.006862
62,93,1.023585,0.004721
62,94,0.883095,0.009192
62,95,0.994602,0.005558
62,96,1.118981,0.006864
62,97,1.112370,0.008675
62,98,0.926180,0.007316
62,99,0.883280,0.010748
62,100,0.984090,0.009210
62,101,1.073607,0.005555
62,102,1.008504,0.006046
62,103,1.040342,0.004615
62,104,1.002044,0.009170
62,105,0.806434,0.002492
62,106,0.816865,0.005212
62,107,1.199378,0.007574
62,108,0.857907,0.006699
62,109,1.042318,0.012544
62,110,1.120140,0.005856
62,111,1.051634,0.005036
62,112,0.838424,0.000893
62,113,0.851909,0.009427
62,114,1.025652,0.005309
62,115,0.833405,0.004991
62,116,0.873380,0.010590
62,117,1.068264,0.004465
62,118,0.810525,0.007811
62,119,0.813041,0.004413
62,120,1.046675,0.004116
62,121,1.032712,0.004629
62,122,1.166089,0.004280
62,123,0.824819,0.000626
62,124,0.840112,0.002268
62,125,0.820217,0.002305
62,126,0.988018,0.010233
62,127,0.975069,0.009038
63,0,1.029125,0.004378
63,1,1.078959,0.004489
63,2,0.896135,0.011107
63,3,1.067330,0.003782
63,4,1.158510,0.006349
63,5,1.086610,0.005813
63,6,0.815575,0.008033
63,7,1.037695,0.004291
63,8,0.992693,0.007291
63,9,0.814267,0.001189
63,10,0.938975,0.006531
63,11,0.984733,0.007084
63,12,1.109851,0.006430
63,13,0.877280,0.006781
63,14,0.891558,0.006362
63,15,0.961919,0.019283
63,16,0.936256,0.005715
63,17,0.807456,0.004687
63,18,1.079224,0.005829
63,19,1.082377,0.004400
63,20,1.033425,0.007614
63,21,0.846499,0.002167
63,22,0.976698,0.007392
